 M_ini      Z_ini  OmOc_ini  M       logL     logTe_c  logTe_nc      MBol        MV       U-B       B-V       V-K       V-R       V-I       J-K       H-K       G-V     Gbp-V     Grp-V    G_flag        BC      r_pol   oblat   g_pol    Omega_S      v_eq   v_crit1   v_crit2  Om/Om_cr lg(Md)  lg(Md_M) Ga_Ed H1         He4        C12        C13        N14        O16        O17        O18        Ne20       Ne22       Al26

  0.901  0.014000  0.000    0.901   -0.2720    3.7112    3.7113    5.4301    5.6702    0.5850    0.8847    2.0245    0.4859    0.8982    0.5462    0.0842   -0.2104    0.2204   -0.5595    0.0000   -0.2401  6.419E+10  1.0000   4.463  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.904  0.014000  0.000    0.904   -0.2616    3.7130    3.7132    5.4041    5.6365    0.5672    0.8754    2.0046    0.4813    0.8895    0.5405    0.0832   -0.2069    0.2193   -0.5515    0.0000   -0.2324  6.440E+10  1.0000   4.462  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.907  0.014000  0.000    0.907   -0.2512    3.7149    3.7151    5.3780    5.6029    0.5497    0.8663    1.9849    0.4767    0.8810    0.5349    0.0823   -0.2034    0.2182   -0.5437    0.0000   -0.2249  6.462E+10  1.0000   4.460  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.910  0.014000  0.000    0.910   -0.2407    3.7168    3.7170    5.3518    5.5693    0.5325    0.8573    1.9652    0.4719    0.8725    0.5292    0.0814   -0.2000    0.2170   -0.5359    0.0000   -0.2175  6.484E+10  1.0000   4.459  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.913  0.014000  0.000    0.913   -0.2303    3.7186    3.7188    5.3257    5.5360    0.5157    0.8485    1.9458    0.4671    0.8641    0.5236    0.0805   -0.1967    0.2159   -0.5282    0.0000   -0.2103  6.506E+10  1.0000   4.457  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.916  0.014000  0.000    0.916   -0.2201    3.7205    3.7206    5.3003    5.5036    0.4994    0.8400    1.9269    0.4623    0.8560    0.5181    0.0795   -0.1935    0.2148   -0.5208    0.0000   -0.2033  6.530E+10  1.0000   4.455  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.919  0.014000  0.000    0.919   -0.2099    3.7223    3.7223    5.2748    5.4713    0.4835    0.8317    1.9081    0.4574    0.8480    0.5127    0.0785   -0.1904    0.2137   -0.5135    0.0000   -0.1965  6.555E+10  1.0000   4.453  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.922  0.014000  0.000    0.922   -0.1997    3.7241    3.7241    5.2492    5.4391    0.4678    0.8234    1.8894    0.4526    0.8401    0.5072    0.0776   -0.1873    0.2125   -0.5063    0.0000   -0.1899  6.579E+10  1.0000   4.452  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.925  0.014000  0.000    0.925   -0.1894    3.7260    3.7258    5.2236    5.4070    0.4523    0.8151    1.8709    0.4479    0.8323    0.5019    0.0767   -0.1843    0.2114   -0.4991    0.0000   -0.1834  6.603E+10  1.0000   4.450  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.928  0.014000  0.000    0.928   -0.1795    3.7277    3.7276    5.1989    5.3762    0.4379    0.8073    1.8534    0.4436    0.8250    0.4968    0.0759   -0.1815    0.2102   -0.4924    0.0000   -0.1774  6.625E+10  1.0000   4.448  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.931  0.014000  0.000    0.931   -0.1696    3.7295    3.7293    5.1741    5.3456    0.4237    0.7995    1.8362    0.4395    0.8178    0.4918    0.0752   -0.1788    0.2091   -0.4858    0.0000   -0.1715  6.648E+10  1.0000   4.447  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.934  0.014000  0.000    0.934   -0.1597    3.7313    3.7310    5.1492    5.3150    0.4097    0.7917    1.8191    0.4355    0.8106    0.4869    0.0746   -0.1761    0.2080   -0.4792    0.0000   -0.1658  6.672E+10  1.0000   4.445  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.937  0.014000  0.000    0.937   -0.1497    3.7330    3.7327    5.1242    5.2845    0.3959    0.7840    1.8021    0.4317    0.8035    0.4820    0.0742   -0.1734    0.2069   -0.4728    0.0000   -0.1602  6.696E+10  1.0000   4.443  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.940  0.014000  0.000    0.940   -0.1402    3.7347    3.7344    5.1006    5.2557    0.3832    0.7766    1.7860    0.4279    0.7969    0.4773    0.0736   -0.1709    0.2058   -0.4667    0.0000   -0.1551  6.717E+10  1.0000   4.442  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.943  0.014000  0.000    0.943   -0.1310    3.7364    3.7360    5.0774    5.2276    0.3709    0.7693    1.7702    0.4242    0.7903    0.4727    0.0730   -0.1685    0.2047   -0.4607    0.0000   -0.1501  6.738E+10  1.0000   4.440  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
